59,K09306D00001,60,6203330099,长袖夹克,11,11,美元
60,K09306D00001,61,6203330099,短袖夹克,11,11,美元
61,K09306D00001,62,6203439081,男式长裤,15,15,美元
62,K09306D00001,63,6204230099,女式套装,6,6,美元
63,K09306D00001,64,6206900099,女衬衫,11,11,美元
64,K09306D00001,65,6204530090,女裙,11,11,美元
65,K09306D00001,66,6204630029,女裤,15,15,美元
66,K09306D00001,67,6204430090,女连衣裙,11,11,美元
67,K09306D00001,68,6204320090,女上衣,11,11,美元
68,K09306D00001,69,6109909052,女士T恤衫,11,11,美元
69,K09306D00001,71,6203429061,男长裤,15,15,美元
70,K09306D00001,72,39232900,塑料袋,11,35,美元
71,K09306D00001,73,48191000,纸箱,6,35,美元
72,K09306D00001,74,5508100090,缝纫线,11,35,美元
73,K09306D00001,75,6201139040,男士风衣,11,11,美元
74,K09306D00001,76,62019310,男式马甲,11,11,美元
75,K09306D00001,77,62019310,男式羽绒服,11,11,美元
76,K09306D00001,78,6201939010,男式棉马甲,11,11,美元
77,K09306D00001,79,6201939090,男式棉夹克,11,11,美元
78,K09306D00001,80,6201110090,男式大衣,11,11,美元
79,K09306D00001,81,6202110090,女式大衣,11,11,美元
80,K09306D00001,82,6202139040,女式风衣,11,11,美元
81,K09306D00001,83,62029310,女式羽绒服,11,11,美元
82,K09306D00001,84,6202939010,女式棉马甲,11,11,美元
83,K09306D00001,85,6202939090,女式夹克,11,11,美元
84,K09306D00001,86,6203230099,男式便服套装,6,6,美元
85,K09306D00001,87,6203230091,男式工作服套装,6,6,美元
86,K09306D00001,88,6203310090,男式上衣,11,11,美元
87,K09306D00001,89,6203320090,男式上衣,11,11,美元
88,K09306D00001,90,6203330099,男式上衣,11,11,美元
89,K09306D00001,91,6203429062,男式长裤,15,15,美元
90,K09306D00001,92,6203439099,男式短裤,15,15,美元
91,K09306D00001,93,6204230099,女式便服套装,6,6,美元
92,K09306D00001,94,62043100,女式上衣,11,11,美元
93,K09306D00001,95,6204320090,女式半大衣,11,11,美元
94,K09306D00001,96,6204330090,女式上衣,11,11,美元
95,K09306D00001,97,6204499099,女式连衣裙,11,11,美元
96,K09306D00001,98,6204320090,儿童上衣,11,11,美元
97,K09306D00001,99,62045200,女式裙子,11,11,美元
98,K09306D00001,100,6204530090,女式裙子,11,11,美元
99,K09306D00001,101,6204599093,女式裙子,11,11,美元
100,K09306D00001,102,6204620022,儿童长裤,15,15,美元
101,K09306D00001,103,6204620022,女式长裤,15,15,美元
102,K09306D00001,104,6204630029,女式长裤,15,15,美元
103,K09306D00001,105,6204630099,女式短裤,15,15,美元
104,K09306D00001,106,6205300099,男式衬衫,11,11,美元
105,K09306D00001,107,6211110030,男式泳衣,11,11,美元
106,K09306D00001,108,6211120030,女式泳衣,11,11,美元
107,K09306D00001,109,6211339029,男式连衣服,6,11,美元
108,K09306D00001,110,6211420099,儿童马甲,11,11,美元
109,K09306D00001,111,6211431090,儿童运动套装,6,11,美元
110,K09306D00001,112,6211430090,女式马甲,11,11,美元
111,K09306D00001,113,6201939090,男式防寒上衣,11,11,美元
112,K09306D00001,114,6204320090,儿童上衣,11,11,美元
113,K09306D00001,115,62044200,儿童连衣裙,11,11,美元
114,K09306D00001,116,6204230099,女童便服套装,6,6,美元
115,K09306D00001,117,6204330090,儿童上衣,11,11,美元
116,K09306D00001,118,6204630029,儿童裤子,15,15,美元
117,K09306D00001,119,6205200099,男式衬衫,11,11,美元
118,K09306D00001,120,62044200,儿童连衣裙,11,11,美元
119,K09306D00001,121,6204320090,女童上衣,11,11,美元
120,K09306D00001,122,6204320090,女式夹克,11,11,美元
121,K09306D00001,123,6204330090,女童上衣,11,11,美元
122,K09306D00001,124,6204330030,女式工作服上衣,11,11,美元
123,K09306D00001,125,6204330090,儿童上衣,11,11,美元
124,K09306D00001,126,6204330090,女童夹克,11,11,美元
125,K09306D00001,127,6204330090,儿童马甲,11,11,美元
126,K09306D00001,128,62044100,女童连衣裙,11,11,美元
127,K09306D00001,129,62044200,女童连衣裙,11,11,美元
128,K09306D00001,130,62045100,女式裙子,11,11,美元
129,K09306D00001,131,62045200,女童裙子,11,11,美元
130,K09306D00001,132,6204530090,女童裙子,11,11,美元
131,K09306D00001,133,6204620092,女童短裤,15,15,美元
132,K09306D00001,134,6204620099,女式短裤,15,15,美元
133,K09306D00001,135,6204630029,儿童裤子,15,15,美元
134,K09306D00001,136,6204630029,女童长裤,15,15,美元
135,K09306D00001,137,6206300010,女童半袖衬衫,11,11,美元
136,K09306D00001,138,6206300090,女式衬衫,11,11,美元
137,K09306D00001,139,6206400090,女式衬衫,11,11,美元
138,K09306D00001,140,6204630092,女童短裤,15,15,美元
139,K09306D00001,141,6211420099,女式马甲,11,11,美元
140,K09306D00001,142,6211430090,女童马甲,11,11,美元
141,K09306D00001,143,6202939010,女童棉马甲,11,11,美元
142,K09306D00001,144,6202939010,女式马甲,11,11,美元
143,K09306D00001,145,6201129010,男式雨衣,11,11,美元
144,K09306D00001,146,6201139010,男式雨衣,11,11,美元
145,K09306D00001,147,1211903999,山芋肉,35,35,美元
146,K09306D00001,148,12119031,枸杞子,35,35,美元
147,K09306D00001,149,9095000,小茴香,35,35,美元
148,K09306D00001,150,6201939090,男式棉上衣,11,11,美元
149,K09306D00001,151,62029310,女式羽绒上衣,11,11,美元
150,K09306D00001,152,6202939010,女式羽绒马甲,11,11,美元
151,K09306D00001,153,62029310,女式羽绒服,11,11,美元
152,K09306D00001,154,6203439079,男式棉长裤,15,15,美元
153,K09306D00001,155,6210400013,男式棉长裤,15,11,欧元
154,K09306D00001,156,6211339021,男童连体滑雪服,11,11,美元
155,K09306D00001,157,6211339021,男童连体滑雪服,11,11,美元
156,K09306D00001,158,85043190,变压器,7,7,美元
157,K09306D00001,159,6203230099,男童便服套装,6,6,美元
158,K09306D00001,160,6203230099,男式棉便服套装,6,6,美元
159,K09306D00001,161,6203320090,男童上衣,11,11,美元
160,K09306D00001,162,6211430021,女童连体滑雪服,11,11,美元
161,K09306D00001,163,6203330021,男式西服上衣,11,11,美元
162,K09306D00001,164,6203410029,男童长裤,15,15,美元
163,K09306D00001,165,6203429069,男童长裤,15,15,美元
164,K09306D00001,166,6203429092,男式短裤,15,15,美元
165,K09306D00001,167,6203439061,男童长裤,15,15,美元
166,K09306D00001,168,6203439092,男式短裤,15,15,美元
167,K09306D00001,169,6204220099,女童便服套装,6,6,美元
168,K09306D00001,170,6109100021,男式T恤衫,11,11,美元
169,K09306D00001,171,12119025,白术,35,35,美元
170,K09306D00001,172,1211903999,白茯苓,35,35,美元
171,K09306D00001,173,12123011,杏仁,35,35,美元
172,K09306D00001,174,12123090,桃仁,35,35,美元
173,K09306D00001,175,85043190,变压器,7,7,美元
174,K09306D00001,176,1211903999,榆树皮,35,35,美元
175,K09306D00001,177,1211903999,苍术,35,35,美元
176,K09306D00001,178,1211903999,白头翁,35,35,美元
177,K09306D00001,179,1211903999,葳灵仙,35,35,美元
178,K09306D00001,180,1211903999,覆盆子,35,35,美元
179,K09306D00001,181,1211903999,细辛,35,35,美元
180,K09306D00001,182,1211903999,玉竹,35,35,美元
181,K09306D00001,183,1211903999,枳实,35,35,美元
182,K09306D00001,184,1211903999,山芋头,35,35,美元
183,K09306D00001,185,1211903999,葛根,35,35,美元
184,K09306D00001,186,1211903999,黄柏皮,35,35,美元
185,K09306D00001,187,1211903999,金银花,35,35,美元
186,K09306D00001,188,1211903999,五味子,35,35,美元
187,K09306D00001,189,6109100022,女童T恤衫,11,11,美元
188,K09306D00001,190,6109100022,女式T恤衫,11,11,美元
189,K09306D00001,191,6109909051,男式T恤衫,11,11,美元
190,K09306D00001,192,6109909052,女式T恤衫,11,11,美元
191,K09306D00001,193,6110200073,女式毛衫,11,11,美元
192,K09306D00001,194,6201910090,男式上衣,11,11,美元
193,K09306D00001,195,6202910090,女式上衣,11,11,美元
194,K09306D00001,196,6202929090,女式棉夹克,11,11,美元
195,K09306D00001,197,62029310,女童羽绒服,11,11,美元
196,K09306D00001,198,6202939090,女童棉夹克,11,11,美元
197,K09306D00001,199,6202939090,女式棉夹克,11,11,美元
198,K09306D00001,200,6203320010,男式工作服上衣,11,11,美元
199,K09306D00001,201,6203320090,男式夹克,11,11,美元
200,K09306D00001,202,6203330099,男式马甲,11,11,美元
201,K09306D00001,203,6203330099,男童夹克,11,11,美元
202,K09306D00001,204,6203429099,男童短裤,15,15,美元
203,K09306D00001,205,6203439079,男式棉短裤,15,15,美元
204,K09306D00001,206,6203439079,男式棉长裤,15,15,美元
205,K09306D00001,207,6204230011,女式工作服套装,6,6,美元
206,K09306D00001,208,6210200031,雨衣套装,11,11,美元
207,K09306D00001,209,6203330099,男式西服,11,11,美元
208,K09306D00001,210,85369000,电子连接线,35,35,美元
209,K09306D00001,211,6109909062,背心,11,11,美元
210,K09306D00001,212,6110300094,女童毛衫,11,11,美元
211,K09306D00001,213,6110200091,女童毛衫,11,11,美元
212,K09306D00001,214,6202939090,防寒女式棉上衣,11,11,美元
213,K09306D00001,215,6209900092,婴儿连体服,35,35,美元
214,K09306D00001,216,6211209090,男童滑雪服套装,6,6,美元
215,K09306D00001,217,6211430021,女童连体滑雪服,11,11,美元
216,K09306D00001,218,62029310,女式羽绒服,11,11,美元
217,K09306D00001,219,6202939010,女童棉马甲,11,11,美元
218,K09306D00001,220,6202939010,女式马甲,11,11,美元
219,K09306D00001,221,6202939090,女童棉上衣,11,11,美元
220,K09306D00001,222,6202939090,女式棉上衣,11,11,美元
221,K09306D00001,223,6403190090,男式运动鞋,25,25,美元
222,K09306D00001,224,6403190090,女式运动鞋,25,25,美元
223,K09306D00001,225,1302199099,松针油,35,35,美元
224,K09306D00001,226,85113090,线圈,7,7,美元
225,K09306D00001,227,85113090,线圈,35,7,美元
226,K09306D00001,228,7129040,蕨菜干,35,35,美元
227,K09306D00001,229,9095000,小茴香,35,35,美元
228,K09306D00001,230,511999090,白僵蚕,35,35,美元
229,K09306D00001,231,12079999,苏籽,35,35,美元
230,K09306D00001,232,511999090,蜈蚣,35,35,美元
231,K09306D00001,233,5209390020,纯棉布,86,30,美元
232,K09306D00001,234,5407510020,涤纶布,86,30,美元
233,K09306D00001,235,5513210020,T/C布,86,30,美元
234,K09306D00001,236,56039290,衬布,86,35,美元
235,K09306D00001,237,56039290,塑脂扣,7,35,美元
236,K09306D00001,238,58062000,松紧带,15,35,美元
237,K09306D00001,239,5514210010,涤棉布,86,30,美元
238,K09306D00001,240,6217900033,肩垫,19,35,美元
239,K09306D00001,241,3926909090,衣架,7,35,美元
240,K09306D00001,242,96071900,拉链,15,30,美元
241,K09306D00001,243,6201929090,男式防寒上衣,11,11,美元
242,K09306D00001,244,46012029,草席,10,35,美元
243,K09306D00001,245,46012029,草垫,10,35,美元
244,K09306D00001,246,46021020,草篮,7,35,美元
245,K09306D00001,247,46021910,草筐,7,35,美元
246,K09306D00001,248,6204530090,女式连衣裙,11,11,美元
247,K09306D00001,249,6203330099,男式马夹,11,11,美元
248,K09306D00001,250,53091110,大麻布,30,30,美元
249,K09306D00001,251,6211339021,男童滑雪服,11,11,欧元
250,K09306D00001,252,96062100,树脂扣,7,35,美元
251,K09306D00001,253,58062000,松紧带,86,35,美元
252,K09306D00001,254,85369000,电子连接线,7,35,美元
253,K09306D00001,256,6204230099,朝鲜儿童民族服,6,6,美元
254,K09306D00001,257,6210400013,男式棉长裤,11,11,欧元
255,K09306D00001,258,6210500013,女式棉长裤,11,11,欧元
256,K09306D00001,259,6201939090,男式棉上衣,11,11,欧元
257,K09306D00001,260,6202939090,女式棉上衣,11,11,欧元
258,K09306D00001,261,6210400013,男童棉长裤,11,11,欧元
259,K09306D00001,262,6210500013,女童棉长裤,11,11,欧元
260,K09306D00001,263,6201939090,男童棉上衣,11,11,欧元
261,K09306D00001,264,6202939090,女童棉上衣,11,11,欧元
262,K09306D00001,265,60063200,涤纶染色针织布,35,35,美元
263,K09306D00001,266,29054500,甘油,35,35,美元
264,K09306D00001,267,6104230099,女成人民族服,6,6,美元
265,K09306D00001,268,6117800039,福袋,7,35,美元
266,K09306D00001,269,6211399099,兔毛边马甲,11,11,美元
267,K09306D00001,270,6507000090,帽子飘带,7,35,美元
268,K09306D00001,271,6103230099,男成人民族服,6,6,美元
269,K09306D00001,272,6103390033,兔毛边短上衣,11,11,美元
270,K09306D00001,273,65059090,道令帽,7,7,美元
271,K09306D00001,274,6507000090,额掩,7,35,美元
272,K09306D00001,275,84669300,车床配件,35,35,美元
273,K09306D00001,276,28046900,金属硅,35,35,美元
274,K09306D00001,277,80012020,焊锡,35,35,美元
275,K09306D00001,278,48239090,纸张,10,35,美元
276,K09306D00001,279,73269090,支架,7,35,美元
277,K09306D00001,280,73269090,锥盖,7,35,美元
278,K09306D00001,281,3926909090,锥套,7,35,美元
279,K09306D00001,282,85441100,电线,35,35,美元
280,K09306D00001,283,85366900,插排,7,7,美元
281,K09306D00001,284,85389000,接线端子,7,35,美元
282,K09306D00001,285,3926909090,卡线带,7,35,美元
283,K09306D00001,286,85472000,电线插套,7,35,美元
284,K09306D00001,287,39191099,胶带,7,35,美元
285,K09306D00001,288,48192000,纸盒,7,35,美元
286,K09306D00001,289,48211000,标牌,7,35,美元
287,K09306D00001,290,74081100,铜线,35,35,美元
288,K09306D00001,291,3506919090,粘胶,35,35,美元
289,K09306D00001,292,3926909090,标签带,30,35,美元
290,K09306D00001,293,3926909090,签条,7,35,美元
291,K09306D00001,294,39173100,软管,7,35,美元
292,K09306D00001,295,85389000,端子连接器,7,35,美元
293,K09306D00001,296,3406000090,蜡制木柄火炬,7,35,欧元
294,K09306D00001,297,6211339019,男士运动套装,11,11,美元
295,K09306D00001,298,6211430019,女士运动套装,11,11,美元
296,K09306D00001,299,6112120021,男士运动服套装,6,6,美元
297,K09306D00001,300,6112120029,女士运动套装,6,6,美元
298,K09306D00001,301,6112110011,男士运动套装,6,6,美元
299,K09306D00001,302,6112110019,女士运动套装,6,6,美元
300,K09306D00001,303,6203230099,男成人民族服,6,6,美元
301,K09306D00001,304,6203399093,兔毛边短上衣,11,11,美元
302,K09306D00001,305,6217900099,反光带,30,35,美元
303,K09306D00001,306,47041100,未漂白硫酸盐针叶木浆,70,35,美元
304,K09306D00001,307,6211209090,男童滑雪服,6,6,欧元
305,K09306D00001,308,27111390,丁烷气,7,35,美元
306,K09306D00001,309,73211100,卡式炉,7,7,美元
307,K09306D00001,310,39033090,ABS 树脂,35,35,美元
308,K09306D00001,311,39032000,SAN树脂,35,35,美元
309,K09306D00001,312,47031100,未漂白硫酸盐针叶木浆,70,35,美元
310,K09306D00001,313,6210400013,化纤制男士防寒长裤,11,11,欧元
311,K09306D00001,314,6204620029,女童长裙,15,15,美元
312,K09306D00001,315,39269010,分离片,7,35,美元
313,K09306D00001,316,5112190090,毛呢,86,30,美元
314,K09306D00001,317,6110300097,女士晴纶针织衫,11,11,美元
315,K09306D00001,318,62043100,女童上衣,11,11,美元
316,K09306D00001,319,1212209090,干海草,35,35,美元
317,K09306D00001,320,6201110090,男童大衣,11,11,美元
318,K09306D00001,321,62019210,男式羽绒上衣,11,11,美元
319,K09306D00001,322,62019210,男童羽绒上衣,11,11,美元
320,K09306D00001,323,6201929010,男式马夹,11,11,美元
321,K09306D00001,324,6201929010,男童马夹,11,11,美元
322,K09306D00001,325,6201929010,男式羽绒马夹,11,11,美元
323,K09306D00001,326,6201929090,男式防寒上衣,11,11,美元
324,K09306D00001,327,6201929090,男童防寒上衣,11,11,美元
325,K09306D00001,328,62019310,男童羽绒上衣,11,11,美元
326,K09306D00001,329,6201939010,男式马夹,11,11,美元
327,K09306D00001,330,6201939010,男童马夹,11,11,美元
328,K09306D00001,331,6201939010,男式羽绒马夹,11,11,美元
329,K09306D00001,332,6201929090,男童防寒上衣,11,11,美元
330,K09306D00001,333,6202110090,女童大衣,11,11,美元
331,K09306D00001,334,62021210,女式羽绒大衣,11,11,美元
332,K09306D00001,335,6202129090,女式大衣,11,11,美元
333,K09306D00001,336,62021310,女式羽绒大衣,11,11,美元
334,K09306D00001,337,62029210,女式羽绒上衣,11,11,美元
335,K09306D00001,338,62029210,女童羽绒上衣,11,11,美元
336,K09306D00001,339,6202929010,女式马夹,11,11,美元
337,K09306D00001,340,6202929010,女童马夹,11,11,美元
338,K09306D00001,341,6202929010,女式羽绒马甲,11,11,美元
339,K09306D00001,342,6202929020,女式防寒上衣,11,11,美元
340,K09306D00001,343,6202929020,女童防寒上衣,11,11,美元
341,K09306D00001,344,6202939010,女式马夹,11,11,美元
342,K09306D00001,345,6202939010,女童马夹,11,11,美元
343,K09306D00001,346,6202939010,女式羽绒马甲,11,11,美元
344,K09306D00001,348,6203220090,男童套装,6,6,美元
345,K09306D00001,349,6203230099,男童套装,6,6,美元
346,K09306D00001,350,6203310090,男童上衣,11,11,美元
347,K09306D00001,351,6203320090,男童上衣,11,11,美元
348,K09306D00001,352,6203330099,男童上衣,11,11,美元
349,K09306D00001,353,6203410029,男童裤子,15,15,美元
350,K09306D00001,354,6203429059,男式裤子,15,15,美元
351,K09306D00001,355,6203429059,男童裤子,15,15,美元
352,K09306D00001,356,6203439082,男童裤子,15,15,美元
353,K09306D00001,357,6203429061,男式裤子,15,15,美元
354,K09306D00001,358,6203429062,男童裤子,15,15,美元
355,K09306D00001,359,40012900,天然橡胶,35,35,美元
356,K09306D00001,360,712909090,干马蹄叶,35,35,美元
357,K09306D00001,361,79011200,电解锌,35,35,美元
358,K09306D00001,362,6203120090,男式西服套装,6,6,美元
359,K09306D00001,363,6203330091,男式西服上衣,11,11,美元
360,K09306D00001,364,6204330030,女式西服上衣,11,11,美元
361,K09306D00001,365,6117100029,女式披巾,15,15,美元
362,K09306D00001,366,6201990091,男式棉上衣,11,11,美元
363,K09306D00001,367,6204320010,女式工作服上衣,11,11,美元
364,K09306D00001,368,6203330091,男式工作服上衣,11,11,美元
365,K09306D00001,369,6203429099,男式短裤,15,15,美元
366,K09306D00001,370,62044200,连衣裙,11,11,美元
367,K09306D00001,371,6201129090,男式大衣,11,11,美元
368,K09306D00001,372,6204610090,女式裤子,15,15,美元
369,K09306D00001,373,62044200,女童连衣裙,11,11,美元
370,K09306D00001,374,6217900099,PU胶带,30,35,美元
371,K09306D00001,375,6203439079,男式裤子,15,15,美元
372,K09306D00001,376,6203429099,男式裤子,15,15,美元
373,K09306D00001,377,6203429099,男童短裤,15,15,美元
374,K09306D00001,380,6204430090,女式连衣裙,11,11,美元
375,K09306D00001,381,6204430090,女童连衣裙,11,11,美元
376,K09306D00001,382,6204620029,女童裤子,15,15,美元
377,K09306D00001,383,6204620092,女童短裤,15,15,美元
378,K09306D00001,384,62112010,滑雪套装,6,6,美元
379,K09306D00001,386,6211329019,男式运动套装,6,11,美元
380,K09306D00001,387,6211329021,男式连体服,11,11,美元
381,K09306D00001,388,6211339019,男式运动套装,6,11,美元
382,K09306D00001,389,6211339021,男式连衣服,11,11,美元
383,K09306D00001,390,6211420019,女式运动套装,6,11,美元
384,K09306D00001,391,6211420021,女式连衣服,11,11,美元
385,K09306D00001,392,6211430019,女式运动套装,6,11,美元
386,K09306D00001,393,65059090,帽子,7,7,美元
387,K09306D00001,394,6211339019,男式运动套装,6,11,美元
388,K09306D00001,395,6211430019,女式运动套装,6,11,美元
389,K09306D00001,396,6112120021,男式运动套装,6,6,美元
390,K09306D00001,397,6112120029,女式运动套装,6,6,美元
391,K09306D00001,398,6112110011,男式运动套装,6,6,美元
392,K09306D00001,399,6112110019,女式运动套装,6,6,美元
393,K09306D00001,400,6211209021,男童滑雪服,6,6,欧元
394,K09306D00001,401,6204230099,儿童韩服,6,6,美元
395,K09306D00001,402,6201939090,男童防寒上衣,11,11,美元
396,K09306D00001,403,6201939090,化纤制男式防寒上衣,11,11,美元
397,K09306D00001,404,6211339019,化纤制男式运动装,6,11,美元
398,K09306D00001,405,6210200031,雨衣套装,6,11,美元
399,K09306D00001,406,6211209029,男童滑雪服,6,6,欧元
400,K09306D00001,407,6204230099,女成人民族服,6,6,美元
401,K09306D00001,408,6110300054,女式针织毛衫,11,11,美元
402,K09306D00001,409,3902100090,PP树脂,35,35,美元
403,K09306D00001,410,8414599010,罗茨式鼓风机,1,1,美元
404,K09306D00001,411,62043100,女式夹克,11,11,美元
405,K09306D00001,412,83081000,四合扣,7,35,美元
406,K09306D00001,413,3926909090,吊钟,7,35,美元
407,K09306D00001,414,3926909090,卡子,7,35,美元
408,K09306D00001,415,85049090,磁芯,35,35,美元
409,K09306D00001,416,85441100,漆包线,7,35,美元
410,K09306D00001,417,85049090,磁芯,35,35,日本元
411,K09306D00001,418,85441100,漆包线,7,35,日本元
412,K09306D00001,419,74082100,黄铜线,7,35,日本元
413,K09306D00001,420,6110300052,男式针织毛衫,11,11,美元
414,K09306D00001,421,6201939090,男式防寒夹克,11,11,美元
415,K09306D00001,422,96151100,发夹,7,35,美元
416,K09306D00001,423,6203220090,男成人民族服,6,6,美元
417,K09306D00001,424,6204220091,女成人民族服,6,6,美元
418,K09306D00001,425,6202939090,女童防寒上衣,11,11,美元
419,K09306D00001,426,6201939090,男童防寒上衣,11,11,美元
420,K09306D00001,427,5407690011,涤纶布,30,30,美元
421,K09306D00001,428,58041030,网布,30,35,美元
422,K09306D00001,429,58013300,拉绒布,30,30,美元
423,K09306D00001,430,56039290,无胶衬布,30,35,美元
424,K09306D00001,431,5508100090,缝纫线,18,35,美元
425,K09306D00001,432,6211339021,男式连体工作服,11,11,美元
426,K09306D00001,433,6211430029,女式连体工作服,11,11,美元
427,K09306D00001,434,6202939010,女童羽绒马甲,11,11,美元
428,K09306D00001,435,6202939010,女童羽绒马甲,11,11,欧元
429,K09306D00001,436,6202939010,女童防寒马甲,11,11,美元
430,K09306D00001,437,6202939010,女童防寒马甲,11,11,欧元
431,K09306D00001,438,6202939010,女式羽绒马甲,11,11,美元
432,K09306D00001,439,6202939010,女式羽绒马甲,11,11,欧元
433,K09306D00001,440,6202939010,女式防寒马甲,11,11,美元
434,K09306D00001,441,6202939010,女式防寒马甲,11,11,欧元
435,K09306D00001,442,6202929010,女童羽绒马甲,11,11,美元
436,K09306D00001,443,6202929010,女童羽绒马甲,11,11,欧元
437,K09306D00001,444,6202929010,女童防寒马甲,11,11,美元
438,K09306D00001,445,6202929010,女童防寒马甲,11,11,欧元
439,K09306D00001,446,6202929010,女式羽绒马甲,11,11,美元
440,K09306D00001,447,6202929010,女式羽绒马甲,11,11,欧元
441,K09306D00001,448,6202929010,女式防寒马甲,11,11,美元
442,K09306D00001,449,6202929010,女式防寒马甲,11,11,欧元
443,K09306D00001,450,5601229010,喷胶棉,35,35,美元
444,K09306D00001,451,62043100,女童上衣,11,11,美元
445,K09306D00001,452,62043100,女童上衣,11,11,欧元
446,K09306D00001,453,62043100,女式上衣,11,11,美元
447,K09306D00001,454,62043100,女式上衣,11,11,欧元
448,K09306D00001,455,6202929090,女童防寒上衣,11,11,美元
449,K09306D00001,456,6202929090,女童防寒上衣,11,11,欧元
450,K09306D00001,457,6202929090,女式防寒上衣,11,11,美元
451,K09306D00001,458,6202929090,女式防寒上衣,11,11,欧元
452,K09306D00001,459,510009090,干蜈蚣,7,35,美元
453,K09306D00001,460,5601229010,喷胶棉,30,35,美元
454,K09306D00001,461,6201939090,男式夹克,11,11,美元
455,K09306D00001,462,6104330019,女式上衣,11,11,美元
456,K09306D00001,463,6104630099,女式长裤,15,15,美元
457,K09306D00001,464,5407690022,涤纶布,86,30,美元
458,K09306D00001,465,56031290,衬布,86,35,美元
459,K09306D00001,466,96071900,拉链,7,30,美元
460,K09306D00001,467,96062200,铁扣,7,35,美元
461,K09306D00001,468,96061000,四合扣,7,35,美元
462,K09306D00001,469,5806320090,织带,86,35,美元
463,K09306D00001,470,5807100090,商标,7,35,美元
464,K09306D00001,471,39232900,塑料袋,7,35,美元
465,K09306D00001,472,3921909090,胶条,86,35,美元
466,K09306D00001,473,3921909090,单面胶,86,35,美元
467,K09306D00001,474,3921909090,双面胶,35,35,美元
468,K09306D00001,475,6204610090,女童裤子,15,15,美元
469,K09306D00001,476,3921909090,双面胶,86,35,美元
470,K09306D00001,477,904110090,山胡椒,35,35,美元
471,K09306D00001,478,4303102010,兔毛帽领,7,35,美元
472,K09306D00001,479,60024030,罗纹,7,35,美元
473,K09306D00001,480,4203400090,皮贴边,7,35,美元
